userId,registerStartDate,registerFinalDate,steps,distance,runDistance,calories,deepSleepTime,shallowSleepTime,wakeTime,sleepStartDate,sleepStopDate
10041,2018/03/11 00:00:00,2018/03/12 00:00:00,2326,1542,215,49,179,367,0,2018/03/10 21:13:00,2018/03/11 06:19:00
10041,2018/03/12 00:00:00,2018/03/13 00:00:00,5659,3880,322,125,170,402,16,2018/03/11 20:41:00,2018/03/12 06:29:00
10041,2018/03/13 00:00:00,2018/03/14 00:00:00,2550,1702,199,56,96,486,2,2018/03/12 20:45:00,2018/03/13 06:29:00
10041,2018/03/14 00:00:00,2018/03/15 00:00:00,2562,1666,235,58,156,424,0,2018/03/13 20:51:00,2018/03/14 06:31:00
10041,2018/03/15 00:00:00,2018/03/16 00:00:00,4249,2998,171,103,138,400,0,2018/03/14 20:37:00,2018/03/15 05:35:00
10041,2018/03/16 00:00:00,2018/03/17 00:00:00,5014,3608,252,124,179,319,0,2018/03/15 21:46:00,2018/03/16 06:04:00
10041,2018/03/17 00:00:00,2018/03/18 00:00:00,2589,1770,271,64,187,341,0,2018/03/16 21:45:00,2018/03/17 06:33:00
10041,2018/03/18 00:00:00,2018/03/19 00:00:00,2342,1631,128,53,201,321,0,2018/03/17 21:13:00,2018/03/18 05:55:00
10041,2018/03/19 00:00:00,2018/03/20 00:00:00,3199,2285,123,77,214,323,0,2018/03/18 21:25:00,2018/03/19 06:22:00
10041,2018/03/20 00:00:00,2018/03/21 00:00:00,2637,1754,283,56,66,478,0,2018/03/19 21:07:00,2018/03/20 06:11:00
10041,2018/03/21 00:00:00,2018/03/22 00:00:00,5654,4126,356,139,196,366,0,2018/03/20 20:52:00,2018/03/21 06:14:00
10041,2018/03/22 00:00:00,2018/03/23 00:00:00,5605,3768,273,117,101,398,0,2018/03/21 21:36:00,2018/03/22 05:55:00
10041,2018/03/23 00:00:00,2018/03/24 00:00:00,5495,3914,249,131,104,446,0,2018/03/22 20:47:00,2018/03/23 05:57:00
10041,2018/03/24 00:00:00,2018/03/25 00:00:00,3102,2100,279,70,196,308,0,2018/03/23 21:48:00,2018/03/24 06:12:00
10041,2018/03/25 00:00:00,2018/03/26 00:00:00,1541,1090,145,37,291,329,0,2018/03/24 20:33:00,2018/03/25 06:53:00
10041,2018/03/26 00:00:00,2018/03/27 00:00:00,4051,2883,153,99,206,320,0,2018/03/25 20:40:00,2018/03/26 05:26:00
10041,2018/03/27 00:00:00,2018/03/28 00:00:00,2486,1692,266,55,134,208,0,2018/03/27 00:07:00,2018/03/27 05:49:00
10041,2018/03/28 00:00:00,2018/03/29 00:00:00,2684,1860,364,61,0,0,0,2018/03/26 22:00:00,2018/03/26 22:00:00
10041,2018/03/29 00:00:00,2018/03/30 00:00:00,1615,1052,152,35,115,434,0,2018/03/28 20:29:00,2018/03/29 05:38:00
10041,2018/03/30 00:00:00,2018/03/31 00:00:00,2611,1840,176,62,120,409,0,2018/03/29 20:05:00,2018/03/30 04:54:00
10041,2018/03/31 00:00:00,2018/04/01 00:00:00,4049,2785,292,91,168,390,0,2018/03/30 20:32:00,2018/03/31 05:50:00
10041,2018/04/01 00:00:00,2018/04/02 00:00:00,2506,1872,48,69,167,392,0,2018/03/31 19:59:00,2018/04/01 05:18:00
10041,2018/04/02 00:00:00,2018/04/03 00:00:00,5336,3758,219,123,131,417,0,2018/04/01 20:20:00,2018/04/02 05:28:00
10041,2018/04/03 00:00:00,2018/04/04 00:00:00,3396,2471,138,88,129,380,0,2018/04/02 20:39:00,2018/04/03 05:08:00
10041,2018/04/04 00:00:00,2018/04/05 00:00:00,2840,2054,221,70,143,232,0,2018/04/03 22:56:00,2018/04/04 05:11:00
10041,2018/04/05 00:00:00,2018/04/06 00:00:00,4239,2940,555,97,270,352,0,2018/04/04 19:37:00,2018/04/05 05:59:00
10041,2018/04/06 00:00:00,2018/04/07 00:00:00,2106,1471,218,56,157,426,0,2018/04/05 19:42:00,2018/04/06 05:25:00
10041,2018/04/07 00:00:00,2018/04/08 00:00:00,3351,2286,253,76,193,393,0,2018/04/06 19:39:00,2018/04/07 05:25:00
10041,2018/04/08 00:00:00,2018/04/09 00:00:00,1449,947,143,33,123,466,0,2018/04/07 19:34:00,2018/04/08 05:23:00
10041,2018/04/09 00:00:00,2018/04/10 00:00:00,1790,1175,123,39,101,436,0,2018/04/08 20:20:00,2018/04/09 05:17:00
10041,2018/04/10 00:00:00,2018/04/11 00:00:00,4218,2955,369,96,57,460,43,2018/04/09 19:55:00,2018/04/10 05:15:00
10041,2018/04/11 00:00:00,2018/04/12 00:00:00,3255,2222,171,73,108,394,0,2018/04/10 20:48:00,2018/04/11 05:10:00
10041,2018/04/12 00:00:00,2018/04/13 00:00:00,1428,963,188,36,198,380,0,2018/04/11 20:06:00,2018/04/12 05:44:00
10041,2018/04/13 00:00:00,2018/04/14 00:00:00,3852,2617,313,86,148,411,0,2018/04/12 20:05:00,2018/04/13 05:24:00
10041,2018/04/14 00:00:00,2018/04/15 00:00:00,3223,2099,234,68,186,334,0,2018/04/13 19:54:00,2018/04/14 04:34:00
10041,2018/04/15 00:00:00,2018/04/16 00:00:00,2951,1924,251,60,192,349,0,2018/04/14 20:24:00,2018/04/15 05:25:00
10041,2018/04/16 00:00:00,2018/04/17 00:00:00,3446,2356,113,76,191,350,20,2018/04/15 19:57:00,2018/04/16 05:18:00
10041,2018/04/17 00:00:00,2018/04/18 00:00:00,4252,2812,277,86,216,337,0,2018/04/16 20:13:00,2018/04/17 05:26:00
10041,2018/04/18 00:00:00,2018/04/19 00:00:00,2926,1925,233,66,159,398,0,2018/04/17 19:54:00,2018/04/18 05:11:00
10041,2018/04/19 00:00:00,2018/04/20 00:00:00,4709,3249,289,104,151,327,0,2018/04/18 21:30:00,2018/04/19 05:28:00
10041,2018/04/20 00:00:00,2018/04/21 00:00:00,4060,2668,197,82,145,433,0,2018/04/19 19:49:00,2018/04/20 05:27:00
10041,2018/04/21 00:00:00,2018/04/22 00:00:00,1540,1001,131,36,212,298,31,2018/04/20 20:15:00,2018/04/21 05:16:00
10041,2018/04/22 00:00:00,2018/04/23 00:00:00,1022,664,107,24,171,381,0,2018/04/21 20:33:00,2018/04/22 05:45:00
10041,2018/04/23 00:00:00,2018/04/24 00:00:00,2031,1322,219,49,199,343,20,2018/04/22 20:15:00,2018/04/23 05:37:00
10041,2018/04/24 00:00:00,2018/04/25 00:00:00,5111,3553,377,117,155,340,0,2018/04/23 21:02:00,2018/04/24 05:17:00
10041,2018/04/25 00:00:00,2018/04/26 00:00:00,1834,1195,108,37,125,452,0,2018/04/24 20:09:00,2018/04/25 05:46:00
10041,2018/04/26 00:00:00,2018/04/27 00:00:00,1244,812,185,29,115,428,0,2018/04/25 20:29:00,2018/04/26 05:32:00
10041,2018/04/27 00:00:00,2018/04/28 00:00:00,2174,1413,203,45,158,410,2,2018/04/26 19:55:00,2018/04/27 05:25:00
10041,2018/04/28 00:00:00,2018/04/29 00:00:00,1685,1096,178,40,85,468,0,2018/04/27 19:53:00,2018/04/28 05:06:00
10041,2018/04/29 00:00:00,2018/04/30 00:00:00,1196,778,102,28,176,397,0,2018/04/28 19:44:00,2018/04/29 05:17:00
10041,2018/04/30 00:00:00,2018/05/01 00:00:00,2254,1465,226,47,130,405,0,2018/04/29 20:23:00,2018/04/30 05:18:00
10041,2018/05/01 00:00:00,2018/05/02 00:00:00,7775,5883,163,207,187,407,0,2018/04/30 19:31:00,2018/05/01 05:25:00
10041,2018/05/02 00:00:00,2018/05/03 00:00:00,4462,3159,327,105,79,417,0,2018/05/01 20:55:00,2018/05/02 05:11:00
10041,2018/05/03 00:00:00,2018/05/04 00:00:00,8021,5980,289,208,197,323,0,2018/05/02 20:43:00,2018/05/03 05:23:00
10041,2018/05/04 00:00:00,2018/05/05 00:00:00,8583,6503,311,233,216,316,0,2018/05/03 20:18:00,2018/05/04 05:10:00
10041,2018/05/05 00:00:00,2018/05/06 00:00:00,6712,4857,165,163,168,361,0,2018/05/04 20:07:00,2018/05/05 04:56:00
10041,2018/05/06 00:00:00,2018/05/07 00:00:00,8255,6010,357,207,121,362,0,2018/05/05 21:20:00,2018/05/06 05:23:00
10041,2018/05/07 00:00:00,2018/05/08 00:00:00,7391,5741,223,211,178,306,16,2018/05/06 20:39:00,2018/05/07 04:59:00
10041,2018/05/08 00:00:00,2018/05/09 00:00:00,8573,6446,175,227,44,128,0,2018/05/08 02:37:00,2018/05/08 05:29:00
10041,2018/05/09 00:00:00,2018/05/10 00:00:00,9182,6697,332,230,152,372,0,2018/05/08 20:31:00,2018/05/09 05:15:00
10041,2018/05/10 00:00:00,2018/05/11 00:00:00,8230,5912,306,201,235,271,0,2018/05/09 20:43:00,2018/05/10 05:09:00
10041,2018/05/11 00:00:00,2018/05/12 00:00:00,8293,5929,242,193,173,344,0,2018/05/10 20:51:00,2018/05/11 05:28:00
10041,2018/05/12 00:00:00,2018/05/13 00:00:00,4316,3080,266,111,234,345,0,2018/05/11 19:30:00,2018/05/12 05:09:00
10041,2018/05/13 00:00:00,2018/05/14 00:00:00,4136,3054,220,108,113,301,0,2018/05/12 21:07:00,2018/05/13 04:01:00
10041,2018/05/14 00:00:00,2018/05/15 00:00:00,4897,3607,134,123,212,363,0,2018/05/13 19:40:00,2018/05/14 05:15:00
10041,2018/05/15 00:00:00,2018/05/16 00:00:00,5925,4388,294,151,186,327,0,2018/05/14 20:36:00,2018/05/15 05:09:00
10041,2018/05/16 00:00:00,2018/05/17 00:00:00,8406,6492,243,235,179,384,0,2018/05/15 19:37:00,2018/05/16 05:00:00
10041,2018/05/17 00:00:00,2018/05/18 00:00:00,2855,2063,213,73,148,349,0,2018/05/16 20:47:00,2018/05/17 05:04:00
10041,2018/05/18 00:00:00,2018/05/19 00:00:00,3141,2126,312,69,149,353,0,2018/05/17 20:48:00,2018/05/18 05:10:00
10041,2018/05/19 00:00:00,2018/05/20 00:00:00,3258,2178,268,72,145,404,0,2018/05/18 19:30:00,2018/05/19 04:39:00
10041,2018/05/20 00:00:00,2018/05/21 00:00:00,3442,2256,305,68,189,289,15,2018/05/19 20:32:00,2018/05/20 04:45:00
10041,2018/05/21 00:00:00,2018/05/22 00:00:00,3615,2597,201,87,149,395,0,2018/05/20 20:04:00,2018/05/21 05:08:00
10041,2018/05/22 00:00:00,2018/05/23 00:00:00,3772,2656,213,84,195,379,0,2018/05/21 19:23:00,2018/05/22 04:57:00
10041,2018/05/23 00:00:00,2018/05/24 00:00:00,5802,4439,238,162,123,381,20,2018/05/22 20:48:00,2018/05/23 05:32:00
10041,2018/05/24 00:00:00,2018/05/25 00:00:00,5722,4253,228,148,121,337,46,2018/05/23 20:58:00,2018/05/24 05:22:00
10041,2018/05/25 00:00:00,2018/05/26 00:00:00,6594,5144,162,190,218,331,10,2018/05/24 19:51:00,2018/05/25 05:10:00
10041,2018/05/26 00:00:00,2018/05/27 00:00:00,6252,4758,152,165,226,294,0,2018/05/25 20:35:00,2018/05/26 05:15:00
10041,2018/05/27 00:00:00,2018/05/28 00:00:00,3062,2267,119,78,65,450,0,2018/05/26 20:52:00,2018/05/27 05:27:00
10041,2018/05/28 00:00:00,2018/05/29 00:00:00,3602,2611,222,92,93,437,42,2018/05/27 19:43:00,2018/05/28 05:15:00
10041,2018/05/29 00:00:00,2018/05/30 00:00:00,3035,2078,144,66,127,397,0,2018/05/28 20:21:00,2018/05/29 05:05:00
10041,2018/05/30 00:00:00,2018/05/31 00:00:00,3097,2171,115,72,193,349,0,2018/05/29 20:30:00,2018/05/30 05:32:00
10041,2018/05/31 00:00:00,2018/06/01 00:00:00,1006,654,112,23,121,390,0,2018/05/30 20:46:00,2018/05/31 05:17:00
10041,2018/06/01 00:00:00,2018/06/02 00:00:00,3024,2075,222,72,89,419,16,2018/05/31 20:41:00,2018/06/01 05:25:00
10041,2018/06/02 00:00:00,2018/06/03 00:00:00,1530,995,154,35,156,369,0,2018/06/01 20:39:00,2018/06/02 05:24:00
10041,2018/06/03 00:00:00,2018/06/04 00:00:00,848,551,100,19,114,405,65,2018/06/02 19:54:00,2018/06/03 05:38:00
10041,2018/06/04 00:00:00,2018/06/05 00:00:00,8326,6025,612,206,114,328,0,2018/06/03 21:49:00,2018/06/04 05:11:00
10041,2018/06/05 00:00:00,2018/06/06 00:00:00,1177,765,184,32,176,348,0,2018/06/04 20:06:00,2018/06/05 04:50:00
10041,2018/06/06 00:00:00,2018/06/07 00:00:00,1085,705,102,22,145,407,0,2018/06/05 20:38:00,2018/06/06 05:50:00
10041,2018/06/07 00:00:00,2018/06/08 00:00:00,1886,1242,175,39,134,355,20,2018/06/06 20:42:00,2018/06/07 05:11:00
10041,2018/06/08 00:00:00,2018/06/09 00:00:00,1005,653,77,25,126,378,0,2018/06/07 20:43:00,2018/06/08 05:07:00
10041,2018/06/09 00:00:00,2018/06/10 00:00:00,3817,2580,59,83,183,370,0,2018/06/08 20:10:00,2018/06/09 05:23:00
10041,2018/06/10 00:00:00,2018/06/11 00:00:00,777,505,139,23,142,334,29,2018/06/09 20:44:00,2018/06/10 05:09:00
10041,2018/06/11 00:00:00,2018/06/12 00:00:00,1219,807,151,32,155,381,0,2018/06/10 20:33:00,2018/06/11 05:29:00
10041,2018/06/12 00:00:00,2018/06/13 00:00:00,816,531,73,21,122,424,24,2018/06/11 20:02:00,2018/06/12 05:32:00
10041,2018/06/13 00:00:00,2018/06/14 00:00:00,3130,2059,268,73,117,440,0,2018/06/12 20:28:00,2018/06/13 05:45:00
10041,2018/06/14 00:00:00,2018/06/15 00:00:00,941,612,86,21,176,360,14,2018/06/13 20:00:00,2018/06/14 05:10:00
10041,2018/06/15 00:00:00,2018/06/16 00:00:00,1885,1236,98,40,148,388,0,2018/06/14 20:04:00,2018/06/15 05:00:00
10041,2018/06/16 00:00:00,2018/06/17 00:00:00,1817,1181,178,40,189,370,0,2018/06/15 20:21:00,2018/06/16 05:40:00
10041,2018/06/17 00:00:00,2018/06/18 00:00:00,1028,668,87,23,87,363,0,2018/06/16 21:21:00,2018/06/17 04:51:00
10041,2018/06/18 00:00:00,2018/06/19 00:00:00,4465,3108,426,105,150,381,0,2018/06/17 20:21:00,2018/06/18 05:12:00
10041,2018/06/19 00:00:00,2018/06/20 00:00:00,3807,2630,209,89,85,454,0,2018/06/18 20:20:00,2018/06/19 05:19:00
10041,2018/06/20 00:00:00,2018/06/21 00:00:00,3743,2513,300,84,172,334,0,2018/06/19 20:51:00,2018/06/20 05:17:00
10041,2018/06/21 00:00:00,2018/06/22 00:00:00,4661,3059,229,94,140,364,0,2018/06/20 20:22:00,2018/06/21 04:46:00
10041,2018/06/22 00:00:00,2018/06/23 00:00:00,3306,2289,560,83,101,416,26,2018/06/21 20:00:00,2018/06/22 05:03:00
10041,2018/06/23 00:00:00,2018/06/24 00:00:00,1784,1218,117,39,152,413,40,2018/06/22 19:34:00,2018/06/23 05:39:00
10041,2018/06/24 00:00:00,2018/06/25 00:00:00,1503,1008,58,30,29,445,15,2018/06/23 20:36:00,2018/06/24 04:45:00
10041,2018/06/25 00:00:00,2018/06/26 00:00:00,1487,992,133,35,69,388,23,2018/06/24 21:05:00,2018/06/25 05:05:00
10041,2018/06/26 00:00:00,2018/06/27 00:00:00,1859,1256,232,46,118,359,0,2018/06/25 21:10:00,2018/06/26 05:07:00
10041,2018/06/27 00:00:00,2018/06/28 00:00:00,2945,1915,202,62,121,403,25,2018/06/26 20:09:00,2018/06/27 05:18:00
10041,2018/06/28 00:00:00,2018/06/29 00:00:00,1292,874,127,31,52,480,0,2018/06/27 20:30:00,2018/06/28 05:22:00
10041,2018/06/29 00:00:00,2018/06/30 00:00:00,2182,1477,217,53,118,362,0,2018/06/28 21:13:00,2018/06/29 05:13:00
10041,2018/06/30 00:00:00,2018/07/01 00:00:00,1264,822,147,30,97,462,0,2018/06/29 20:00:00,2018/06/30 05:19:00
10041,2018/07/01 00:00:00,2018/07/02 00:00:00,1158,753,108,25,144,429,0,2018/06/30 20:00:00,2018/07/01 05:33:00
10041,2018/07/02 00:00:00,2018/07/03 00:00:00,4345,2924,179,93,268,295,0,2018/07/01 20:54:00,2018/07/02 06:17:00
10041,2018/07/03 00:00:00,2018/08/02 00:00:00,780,507,86,18,174,356,15,2018/07/02 19:44:00,2018/07/03 04:49:00
10041,2018/08/02 00:00:00,2018/08/03 00:00:00,3628,2372,246,72,0,0,0,2018/07/31 22:00:00,2018/07/31 22:00:00
10041,2018/08/03 00:00:00,2018/08/04 00:00:00,4702,3099,355,97,188,232,0,2018/08/02 21:20:00,2018/08/03 04:20:00
10041,2018/08/04 00:00:00,2018/08/05 00:00:00,4241,2788,272,90,209,145,0,2018/08/03 21:31:00,2018/08/04 03:25:00
10041,2018/08/05 00:00:00,2018/08/06 00:00:00,4129,2736,171,84,69,163,46,2018/08/04 23:39:00,2018/08/05 04:17:00
10041,2018/08/06 00:00:00,2018/08/07 00:00:00,4586,3106,303,96,150,185,42,2018/08/05 22:31:00,2018/08/06 04:48:00
10041,2018/08/07 00:00:00,2018/08/08 00:00:00,3877,2547,266,81,285,250,0,2018/08/06 19:22:00,2018/08/07 04:17:00
10041,2018/08/08 00:00:00,2018/08/09 00:00:00,3577,2471,286,81,301,252,13,2018/08/07 19:20:00,2018/08/08 04:46:00
10041,2018/08/09 00:00:00,2018/08/10 00:00:00,1199,784,46,25,0,0,0,2018/08/07 22:00:00,2018/08/07 22:00:00
10041,2018/08/10 00:00:00,2018/08/11 00:00:00,4440,2961,251,90,282,239,0,2018/08/09 19:39:00,2018/08/10 04:20:00
10041,2018/08/11 00:00:00,2018/08/12 00:00:00,4079,2727,414,90,319,211,0,2018/08/10 19:30:00,2018/08/11 04:20:00
10041,2018/08/12 00:00:00,2018/08/13 00:00:00,4808,3202,316,102,289,250,0,2018/08/11 19:21:00,2018/08/12 04:20:00
10041,2018/08/13 00:00:00,2018/08/14 00:00:00,4606,3074,208,95,85,122,17,2018/08/13 00:43:00,2018/08/13 04:27:00
10041,2018/08/14 00:00:00,2018/08/15 00:00:00,3955,2608,241,81,217,154,0,2018/08/13 21:45:00,2018/08/14 03:56:00
10041,2018/08/15 00:00:00,2018/08/16 00:00:00,4294,2890,398,93,315,331,81,2018/08/14 16:31:00,2018/08/15 04:38:00
10041,2018/08/16 00:00:00,2018/08/20 00:00:00,3662,2431,178,75,305,239,0,2018/08/15 19:14:00,2018/08/16 04:18:00
10041,2018/08/20 00:00:00,2018/08/21 00:00:00,867,566,79,21,0,0,0,2018/08/18 22:00:00,2018/08/18 22:00:00
10041,2018/08/21 00:00:00,2018/08/22 00:00:00,3815,2500,241,75,342,198,0,2018/08/20 19:18:00,2018/08/21 04:18:00
10041,2018/08/22 00:00:00,2018/08/23 00:00:00,3858,2518,185,78,274,258,0,2018/08/21 19:21:00,2018/08/22 04:13:00
10041,2018/08/23 00:00:00,2018/08/24 00:00:00,4064,2684,334,86,289,249,0,2018/08/22 19:17:00,2018/08/23 04:15:00
10041,2018/08/24 00:00:00,2018/08/25 00:00:00,4242,2803,314,90,280,229,0,2018/08/23 19:40:00,2018/08/24 04:09:00
10041,2018/08/25 00:00:00,2018/08/26 00:00:00,3367,2243,128,69,213,220,0,2018/08/24 20:55:00,2018/08/25 04:08:00
10041,2018/08/26 00:00:00,2018/08/27 00:00:00,3079,2036,170,64,256,291,13,2018/08/25 19:28:00,2018/08/26 04:48:00
10041,2018/08/27 00:00:00,2018/08/28 00:00:00,4043,2637,228,78,303,202,0,2018/08/26 19:28:00,2018/08/27 03:53:00
10041,2018/08/28 00:00:00,2018/08/29 00:00:00,4602,3059,195,95,319,339,78,2018/08/27 16:21:00,2018/08/28 04:37:00
10041,2018/08/29 00:00:00,2018/08/30 00:00:00,3931,2560,286,82,316,228,0,2018/08/28 19:06:00,2018/08/29 04:10:00
10041,2018/08/30 00:00:00,2018/08/31 00:00:00,3983,2617,202,80,148,208,9,2018/08/29 22:03:00,2018/08/30 04:08:00
10041,2018/08/31 00:00:00,2018/09/01 00:00:00,4756,3113,342,93,26,66,0,2018/08/31 03:03:00,2018/08/31 04:35:00
10041,2018/09/01 00:00:00,2018/09/02 00:00:00,3533,2299,186,71,288,203,20,2018/08/31 19:37:00,2018/09/01 04:08:00
10041,2018/09/02 00:00:00,2018/09/03 00:00:00,4275,2818,254,88,320,246,0,2018/09/01 19:10:00,2018/09/02 04:36:00
10041,2018/09/03 00:00:00,2018/09/04 00:00:00,4399,2948,370,90,278,273,0,2018/09/02 19:31:00,2018/09/03 04:42:00
10041,2018/09/04 00:00:00,2018/09/05 00:00:00,3777,2479,179,76,270,271,12,2018/09/03 19:19:00,2018/09/04 04:32:00
10041,2018/09/05 00:00:00,2018/09/06 00:00:00,4253,2822,356,86,278,328,68,2018/09/04 16:58:00,2018/09/05 04:12:00
10041,2018/09/06 00:00:00,2018/09/07 00:00:00,3501,2287,259,70,107,229,0,2018/09/05 22:15:00,2018/09/06 03:51:00
10041,2018/09/07 00:00:00,2018/09/08 00:00:00,4447,2928,451,89,172,182,0,2018/09/06 22:33:00,2018/09/07 04:27:00
10041,2018/09/08 00:00:00,2018/09/09 00:00:00,3063,2012,177,60,135,167,0,2018/09/07 23:34:00,2018/09/08 04:36:00
10041,2018/09/09 00:00:00,2018/09/10 00:00:00,3707,2485,330,77,342,215,0,2018/09/08 19:06:00,2018/09/09 04:23:00
10041,2018/09/10 00:00:00,2018/09/11 00:00:00,4286,2805,189,87,260,259,14,2018/09/09 19:20:00,2018/09/10 04:13:00
10041,2018/09/11 00:00:00,2018/09/12 00:00:00,3643,2374,298,70,300,223,0,2018/09/10 19:25:00,2018/09/11 04:08:00
10041,2018/09/12 00:00:00,2018/09/13 00:00:00,3890,2537,129,83,116,146,0,2018/09/11 23:48:00,2018/09/12 04:10:00
10041,2018/09/13 00:00:00,2018/09/14 00:00:00,4018,2632,175,81,290,263,11,2018/09/12 19:18:00,2018/09/13 04:42:00
10041,2018/09/14 00:00:00,2018/09/15 00:00:00,3895,2555,282,83,69,135,0,2018/09/14 00:36:00,2018/09/14 04:00:00
10041,2018/09/15 00:00:00,2018/09/16 00:00:00,3367,2263,134,68,172,349,0,2018/09/14 20:45:00,2018/09/15 05:26:00
10041,2018/09/16 00:00:00,2018/09/17 00:00:00,1439,936,127,33,135,371,0,2018/09/15 20:59:00,2018/09/16 05:25:00
10041,2018/09/17 00:00:00,2018/09/18 00:00:00,3645,2577,88,81,223,318,0,2018/09/16 20:19:00,2018/09/17 05:20:00
10041,2018/09/18 00:00:00,2018/09/19 00:00:00,3318,2395,156,84,193,356,0,2018/09/17 20:00:00,2018/09/18 05:09:00
10041,2018/09/19 00:00:00,2018/09/20 00:00:00,4059,2892,181,97,144,311,0,2018/09/18 21:02:00,2018/09/19 04:37:00
10041,2018/09/20 00:00:00,2018/09/21 00:00:00,3013,2173,122,74,163,122,0,2018/09/20 00:27:00,2018/09/20 05:12:00
10041,2018/09/21 00:00:00,2018/09/22 00:00:00,1990,1336,198,47,261,305,0,2018/09/20 20:16:00,2018/09/21 05:42:00
10041,2018/09/22 00:00:00,2018/09/23 00:00:00,5624,3953,325,126,141,381,0,2018/09/21 20:32:00,2018/09/22 05:14:00
10041,2018/09/23 00:00:00,2018/09/24 00:00:00,1804,1258,117,42,266,294,0,2018/09/22 20:21:00,2018/09/23 05:41:00
10041,2018/09/24 00:00:00,2018/09/25 00:00:00,1882,1298,177,46,159,357,0,2018/09/23 20:35:00,2018/09/24 05:11:00
10041,2018/09/25 00:00:00,2018/09/26 00:00:00,3097,2269,138,80,33,541,0,2018/09/24 19:34:00,2018/09/25 05:08:00
10041,2018/09/26 00:00:00,2018/09/27 00:00:00,931,617,114,22,92,349,0,2018/09/25 20:16:00,2018/09/26 03:37:00
10041,2018/09/27 00:00:00,2018/09/28 00:00:00,4045,2631,157,81,125,339,48,2018/09/26 20:42:00,2018/09/27 05:14:00
10041,2018/09/28 00:00:00,2018/09/29 00:00:00,1950,1268,191,43,151,335,19,2018/09/27 21:00:00,2018/09/28 05:25:00
10041,2018/09/29 00:00:00,2018/09/30 00:00:00,1877,1223,187,43,177,330,0,2018/09/28 20:51:00,2018/09/29 05:18:00
10041,2018/09/30 00:00:00,2018/10/01 00:00:00,1441,948,90,29,162,362,0,2018/09/29 20:50:00,2018/09/30 05:34:00
10041,2018/10/01 00:00:00,2018/10/02 00:00:00,4085,2751,309,90,162,391,0,2018/09/30 20:16:00,2018/10/01 05:29:00
10041,2018/10/02 00:00:00,2018/10/03 00:00:00,1767,1158,135,39,157,360,0,2018/10/01 20:41:00,2018/10/02 05:18:00
10041,2018/10/03 00:00:00,2018/10/04 00:00:00,4142,2754,218,84,221,355,0,2018/10/02 19:51:00,2018/10/03 05:27:00
10041,2018/10/04 00:00:00,2018/10/05 00:00:00,992,646,49,21,115,392,18,2018/10/03 20:29:00,2018/10/04 05:14:00
10041,2018/10/05 00:00:00,2018/10/06 00:00:00,2569,1737,160,58,187,384,0,2018/10/04 20:04:00,2018/10/05 05:35:00
10041,2018/10/06 00:00:00,2018/10/07 00:00:00,1572,1022,182,37,173,381,0,2018/10/05 20:14:00,2018/10/06 05:28:00
10041,2018/10/07 00:00:00,2018/10/08 00:00:00,1891,1229,133,37,93,402,36,2018/10/06 20:37:00,2018/10/07 05:28:00
10041,2018/10/08 00:00:00,2017/12/31 00:00:00,670,436,87,15,103,464,9,2018/10/07 20:22:00,2018/10/08 05:58:00
10043,2017/12/31 00:00:00,2018/01/01 00:00:00,34,19,0,1,0,0,0,2017/12/29 23:00:00,2017/12/29 23:00:00
10043,2018/01/01 00:00:00,2018/01/02 00:00:00,0,0,0,0,0,0,0,2017/12/30 23:00:00,2017/12/30 23:00:00
10043,2018/01/02 00:00:00,2018/01/03 00:00:00,59,34,8,2,35,166,18,2018/01/01 20:57:00,2018/01/02 00:36:00
10043,2018/01/03 00:00:00,2018/01/04 00:00:00,141,80,42,4,11,168,0,2018/01/02 21:28:00,2018/01/03 00:27:00
10043,2018/01/04 00:00:00,2018/01/05 00:00:00,125,71,6,2,0,0,0,2018/01/02 23:00:00,2018/01/02 23:00:00
10043,2018/01/05 00:00:00,2018/01/06 00:00:00,26,15,14,1,0,0,0,2018/01/03 23:00:00,2018/01/03 23:00:00
10043,2018/01/06 00:00:00,2018/01/07 00:00:00,50,29,5,1,0,0,0,2018/01/04 23:00:00,2018/01/04 23:00:00
10043,2018/01/07 00:00:00,2018/01/08 00:00:00,33,19,19,1,0,0,0,2018/01/05 23:00:00,2018/01/05 23:00:00
10043,2018/01/08 00:00:00,2018/01/09 00:00:00,76,43,12,2,0,0,0,2018/01/06 23:00:00,2018/01/06 23:00:00
10043,2018/01/09 00:00:00,2018/01/10 00:00:00,79,45,5,2,0,0,0,2018/01/07 23:00:00,2018/01/07 23:00:00
10043,2018/01/10 00:00:00,2018/01/11 00:00:00,135,77,14,2,0,0,0,2018/01/08 23:00:00,2018/01/08 23:00:00
10043,2018/01/11 00:00:00,2018/01/12 00:00:00,202,115,32,4,0,0,0,2018/01/09 23:00:00,2018/01/09 23:00:00
10043,2018/01/12 00:00:00,2018/01/13 00:00:00,87,50,0,1,0,0,0,2018/01/10 23:00:00,2018/01/10 23:00:00
10043,2018/01/13 00:00:00,2018/01/14 00:00:00,204,116,31,4,0,0,0,2018/01/11 23:00:00,2018/01/11 23:00:00
10043,2018/01/14 00:00:00,2018/01/15 00:00:00,182,104,14,3,0,0,0,2018/01/12 23:00:00,2018/01/12 23:00:00
10043,2018/01/15 00:00:00,2018/01/16 00:00:00,131,75,42,3,0,0,0,2018/01/13 23:00:00,2018/01/13 23:00:00
10043,2018/01/16 00:00:00,2018/01/17 00:00:00,15,9,0,0,0,0,0,2018/01/14 23:00:00,2018/01/14 23:00:00
